author,comment,changed files,lines added,lines deleted,msg_len,buggy
356,84,2,4.0,0.0,51,0
535,41,2,13.0,3.0,53,0
249,84,0,0.0,0.0,63,0
51,84,1,1.0,1.0,63,0
428,84,1,2.0,0.0,49,0
328,84,1,1.0,1.0,37,0
212,84,2,24.0,0.0,62,0
107,97,1,2.0,0.0,45,0
79,84,1,1.0,1.0,94,0
212,84,1,1.0,1.0,43,0
343,0,80,670.0,355.0,46,0
217,84,1,5.0,3.0,35,0
358,84,1,5.0,0.0,50,0
432,84,2,10.0,3.0,53,0
476,84,1,3.0,4.0,68,0
550,21,2,14.0,1.0,40,0
249,84,4,92.0,8.0,66,0
475,84,1,20.0,12.0,49,0
249,97,1,3.0,3.0,110,0
533,84,1,6.0,0.0,48,0
416,1,1,7.0,1.0,52,0
416,84,1,2.0,2.0,37,0
44,84,1,1.0,1.0,55,0
44,84,2,6.0,6.0,46,0
328,84,1,1.0,1.0,36,0
328,84,1,1.0,0.0,46,0
212,42,2,38.0,7.0,61,0
533,84,1,5.0,0.0,75,0
563,84,1,1.0,1.0,100,0
484,84,3,5.0,5.0,36,0
46,76,1,6.0,3.0,68,0
212,84,1,2.0,1.0,50,0
302,97,2,410.0,0.0,58,1
48,84,2,6.0,1.0,55,1
232,84,1,1.0,1.0,70,0
591,84,1,3.0,0.0,57,0
510,84,4,7.0,6.0,41,0
70,84,3,11.0,2.0,42,0
358,84,1,3.0,3.0,41,0
479,49,2,57.0,0.0,71,0
249,84,1,8.0,1.0,86,0
279,84,1,1.0,1.0,77,0
228,84,1,1.0,1.0,35,0
107,84,1,13.0,9.0,69,0
148,84,1,3.0,3.0,69,0
533,84,1,1.0,1.0,65,0
476,97,2,14.0,2.0,66,1
525,84,1,3.0,1.0,45,0
291,84,9,7.0,9.0,65,0
107,84,1,2.0,6.0,51,0
1,84,1,38.0,19.0,59,0
533,84,1,1.0,1.0,34,0
328,84,1,1.0,1.0,44,0
455,84,2,6.0,1.0,64,0
484,84,1,1.0,1.0,54,0
502,2,2,13.0,13.0,68,0
502,2,3,23.0,23.0,65,0
291,1,1,1.0,0.0,32,0
328,84,1,7.0,7.0,28,0
328,84,1,21.0,11.0,27,1
328,84,1,2.0,0.0,45,0
432,84,1,4.0,5.0,62,0
604,84,1,1.0,1.0,52,0
26,84,1,1.0,1.0,54,0
228,84,1,1.0,1.0,46,0
461,84,1,1.0,1.0,42,0
95,84,3,12.0,2.0,80,0
170,84,1,3.0,2.0,61,0
566,84,2,6.0,6.0,54,0
202,84,1,1.0,1.0,33,0
202,0,1,11.0,0.0,26,0
327,84,1,3.0,0.0,57,0
217,104,1,9.0,1.0,39,0
344,0,0,0.0,0.0,63,0
475,84,3,19.0,24.0,46,1
475,84,1,3.0,0.0,64,0
475,97,1,1.0,1.0,57,0
475,97,2,5.0,1.0,65,0
475,97,1,5.0,7.0,32,0
475,84,1,1.0,0.0,46,0
475,84,1,2.0,1.0,65,0
475,84,1,1.0,1.0,58,0
475,84,1,2.0,2.0,20,0
475,97,4,170.0,69.0,59,1
373,84,1,2.0,2.0,58,0
432,84,1,1.0,1.0,62,0
26,84,1,1.0,3.0,55,0
26,84,2,24.0,20.0,57,0
95,84,1,1.0,1.0,35,0
26,84,1,3.0,1.0,60,0
328,84,1,1.0,1.0,36,0
328,84,1,4.0,4.0,43,1
343,0,121,1886.0,115.0,46,0
212,84,1,2.0,2.0,63,0
373,84,1,2.0,2.0,47,0
373,84,2,12.0,5.0,59,0
88,84,1,22.0,14.0,50,0
384,84,1,1.0,1.0,62,0
328,84,1,1.0,1.0,49,0
212,84,2,13.0,2.0,53,0
432,84,4,4.0,0.0,56,0
563,84,1,2.0,2.0,59,0
212,84,1,7.0,3.0,40,0
328,84,1,1.0,1.0,49,0
357,84,1,2.0,0.0,53,0
479,84,4,45.0,6.0,44,0
479,86,1,1.0,1.0,55,0
328,84,1,7.0,1.0,53,0
328,84,1,4.0,0.0,44,0
228,84,1,1.0,1.0,51,0
491,84,1,1.0,1.0,69,0
228,84,1,2.0,2.0,62,0
416,0,2,15.0,1.0,45,0
170,84,1,1.0,1.0,62,0
328,84,1,1.0,0.0,31,0
510,84,1,1.0,0.0,68,0
170,84,1,1.0,1.0,41,0
170,84,1,2.0,1.0,56,0
273,84,1,1.0,1.0,82,0
563,84,1,1.0,2.0,84,0
328,84,1,2.0,1.0,46,0
249,84,1,5.0,0.0,45,0
246,84,3,24.0,22.0,67,0
559,84,1,2.0,0.0,56,0
428,84,1,1.0,1.0,60,0
344,84,0,0.0,0.0,73,0
327,84,1,2.0,2.0,50,0
249,84,3,42.0,40.0,52,0
513,89,18,607.0,30.0,69,1
6,84,2,4.0,4.0,41,0
328,84,1,1.0,1.0,39,0
149,21,1,1.0,0.0,43,0
475,84,3,7.0,7.0,55,0
609,84,1,21.0,11.0,47,0
170,96,2,2.0,2.0,52,1
212,84,1,12.0,19.0,52,0
87,84,1,1.0,1.0,46,0
26,84,1,1.0,1.0,42,0
533,84,1,4.0,1.0,54,0
533,84,1,1.0,1.0,51,0
475,84,4,142.0,41.0,51,0
327,84,2,32.0,3.0,52,0
418,84,2,3.0,3.0,61,0
533,84,2,54.0,9.0,41,0
387,84,1,6.0,0.0,59,0
95,84,1,1.0,1.0,50,0
276,84,1,102.0,89.0,37,0
95,84,2,31.0,0.0,58,0
51,84,2,9.0,0.0,55,0
95,84,1,1.0,1.0,60,0
95,84,1,6.0,24.0,68,1
479,84,1,1.0,1.0,49,0
328,84,1,3.0,2.0,52,0
549,84,2,9.0,3.0,36,0
212,84,3,9.0,2.0,62,0
343,0,86,21297.0,6039.0,46,0
604,84,1,1.0,1.0,41,0
479,84,1,1.0,1.0,46,0
29,84,1,21.0,0.0,28,0
110,1,1,1.0,0.0,33,0
86,84,7,34.0,32.0,66,1
533,90,1,56.0,0.0,49,0
26,84,2,4.0,2.0,64,0
328,84,1,1.0,1.0,49,0
26,84,2,52.0,0.0,48,0
327,84,2,3.0,3.0,47,0
17,84,2,8.0,4.0,54,0
266,96,3,614.0,7.0,69,0
266,84,1,7.0,5.0,46,0
95,84,1,2.0,2.0,63,0
212,84,2,13.0,5.0,58,1
212,84,1,10.0,0.0,53,0
266,84,1,5.0,1.0,53,0
228,84,1,7.0,3.0,40,0
58,84,1,1.0,1.0,47,0
107,84,2,18.0,13.0,46,0
249,1,1,18.0,0.0,47,0
364,84,2,4.0,4.0,93,0
328,84,1,3.0,1.0,54,0
533,72,1,2.0,2.0,55,0
49,84,1,4.0,0.0,38,0
329,84,1,1.0,1.0,59,0
26,84,1,2.0,0.0,66,0
26,84,1,11.0,3.0,40,0
291,84,1,38.0,31.0,40,0
597,84,1,1.0,7.0,47,0
285,1,1,1.0,0.0,33,0
212,84,1,1.0,1.0,49,0
438,84,1,1.0,1.0,71,0
329,84,1,1.0,1.0,65,0
428,30,1,1.0,0.0,49,0
249,84,2,6.0,5.0,97,0
249,21,2,3.0,2.0,74,0
271,0,2,22.0,0.0,48,0
479,84,2,55.0,1.0,58,1
479,97,2,79.0,2.0,60,1
553,84,2,13.0,2.0,47,0
479,84,4,4.0,4.0,61,0
265,84,2,37.0,0.0,50,0
212,84,1,1.0,0.0,51,0
604,0,1,5.0,2.0,49,0
212,84,1,1.0,1.0,49,0
329,84,1,4.0,1.0,33,0
275,84,1,2.0,1.0,47,0
17,84,6,158.0,5.0,44,0
258,84,1,1.0,0.0,72,0
327,84,2,4.0,5.0,49,0
252,66,1,1.0,1.0,60,0
266,84,1,6.0,4.0,51,0
464,84,1,1.0,1.0,70,0
46,72,2,144.0,152.0,54,1
447,1,1,1.0,0.0,51,0
533,84,1,1.0,1.0,42,0
80,84,2,41.0,2.0,56,0
416,84,3,30.0,1.0,57,1
328,84,1,1.0,1.0,26,0
244,84,3,18.0,5.0,40,0
26,84,1,1.0,1.0,48,0
328,84,1,1.0,0.0,42,0
461,84,2,5.0,13.0,47,0
328,84,1,2.0,0.0,56,0
373,84,3,40.0,1.0,60,0
448,84,1,6.0,2.0,52,0
328,84,2,9.0,1.0,54,0
328,84,1,1.0,1.0,46,0
228,84,3,48.0,8.0,82,0
212,84,1,2.0,1.0,58,0
49,84,2,18.0,1.0,49,0
170,84,1,6.0,0.0,37,0
212,84,1,2.0,1.0,36,0
26,84,1,3.0,1.0,55,1
484,84,1,1.0,1.0,54,0
221,84,1,1.0,1.0,31,0
597,84,1,12.0,0.0,45,0
597,84,2,4.0,10.0,46,0
438,46,1,2.0,0.0,81,0
438,0,1,13.0,9.0,78,0
227,84,1,27.0,11.0,54,0
227,84,1,2.0,1.0,63,0
216,84,1,4.0,1.0,53,0
216,0,1,11.0,0.0,27,0
26,84,1,5.0,1.0,46,1
343,0,25,42.0,58.0,46,0
327,84,3,26.0,2.0,52,0
170,84,1,1.0,0.0,70,0
291,76,1,5.0,0.0,32,0
533,0,1,2.0,1.0,60,0
328,84,1,1.0,1.0,42,0
328,90,2,10.0,1.0,36,0
113,84,1,1.0,1.0,61,0
170,84,1,3.0,1.0,80,0
461,84,1,2.0,0.0,62,0
533,84,1,2.0,2.0,58,0
461,84,1,3.0,0.0,49,0
1,84,1,7.0,4.0,50,0
533,84,1,3.0,1.0,51,0
276,94,1,3.0,0.0,36,0
438,84,1,1.0,1.0,51,0
487,84,1,1.0,1.0,40,0
487,0,1,11.0,0.0,23,0
484,84,2,2.0,2.0,34,1
428,61,1,2.0,2.0,72,0
204,84,7,7.0,7.0,52,0
279,84,1,6.0,1.0,63,0
212,61,1,4.0,1.0,62,0
533,84,1,2.0,2.0,53,0
51,84,3,41.0,5.0,60,0
486,100,7,212.0,13.0,49,1
328,94,4,16.0,4.0,32,0
416,0,2,2.0,2.0,68,0
40,84,1,2.0,1.0,52,0
535,84,1,1.0,1.0,62,0
120,84,1,7.0,1.0,55,0
141,84,1,29.0,0.0,43,0
141,97,1,22.0,0.0,83,0
57,84,1,1.0,1.0,45,0
57,0,1,11.0,0.0,38,0
343,0,170,1535.0,781.0,46,0
502,84,2,6.0,5.0,67,0
330,84,2,7.0,4.0,45,0
327,84,2,35.0,4.0,57,0
153,0,1,11.0,0.0,28,0
220,84,1,2.0,2.0,59,0
535,43,2,14.0,3.0,49,0
291,76,1,5.0,0.0,32,0
328,84,1,1.0,1.0,42,0
319,84,1,9.0,4.0,61,0
533,0,1,2.0,1.0,60,0
328,90,2,10.0,1.0,36,0
113,84,1,1.0,1.0,61,0
33,96,1,2.0,1.0,60,0
33,84,1,1.0,1.0,42,0
343,0,132,883.0,667.0,46,0
299,84,1,2.0,1.0,72,0
535,84,1,1.0,1.0,62,0
464,84,1,1.0,1.0,67,0
344,105,0,0.0,0.0,77,0
113,7,2,22.0,0.0,53,0
113,97,5,41.0,42.0,48,1
113,0,5,164.0,1.0,66,0
113,97,8,114.0,51.0,30,0
113,97,25,365.0,185.0,42,1
46,72,2,144.0,152.0,54,1
484,30,1,18.0,0.0,44,0
447,1,1,1.0,0.0,51,0
585,0,1,2.0,4.0,53,0
533,84,1,1.0,1.0,42,0
80,84,2,41.0,2.0,56,0
387,97,5,30.0,24.0,69,0
416,84,3,30.0,1.0,57,1
344,105,0,0.0,0.0,118,0
438,0,30,697.0,0.0,65,0
438,97,1,3.0,0.0,47,0
438,0,1,14.0,15.0,61,0
438,0,4,80.0,72.0,51,0
438,48,1,150.0,40.0,52,0
438,84,2,20.0,20.0,83,0
252,97,1,1.0,1.0,47,0
228,84,2,3.0,3.0,67,0
181,97,1,1.0,0.0,57,0
327,84,2,21.0,0.0,64,0
228,84,2,14.0,2.0,64,0
95,42,1,10.0,0.0,51,0
533,84,2,31.0,0.0,50,0
328,94,2,6.0,6.0,38,1
461,84,1,1.0,1.0,42,0
328,84,1,1.0,0.0,33,0
7,84,2,3.0,4.0,51,0
416,0,1,1.0,1.0,55,0
387,84,2,2.0,2.0,62,0
365,84,2,10.0,2.0,58,0
110,90,1,2.0,2.0,69,0
579,84,1,23.0,11.0,72,1
533,49,1,1.0,0.0,52,0
366,84,2,48.0,1.0,71,0
170,84,1,1.0,1.0,63,0
366,84,4,9.0,5.0,47,0
327,84,2,23.0,4.0,56,0
380,97,1,2.0,0.0,49,0
343,0,7,26.0,26.0,46,0
141,84,1,25.0,0.0,43,0
120,84,1,7.0,1.0,55,0
189,84,1,1.0,1.0,57,0
26,84,1,1.0,1.0,48,0
212,84,1,5.0,1.0,33,0
328,84,1,14.0,0.0,45,0
98,1,1,1.0,0.0,42,0
380,84,1,1.0,1.0,33,1
520,84,1,2.0,2.0,41,0
246,84,0,0.0,0.0,58,0
438,84,2,4.0,4.0,63,0
384,84,7,127.0,29.0,50,0
148,84,1,6.0,1.0,52,1
329,84,1,1.0,1.0,58,0
141,97,1,25.0,3.0,83,0
597,84,2,18.0,3.0,40,0
597,84,2,89.0,54.0,36,1
399,84,1,1.0,1.0,70,0
432,84,3,21.0,0.0,48,0
604,84,2,1313.0,1318.0,34,0
365,84,1,1.0,1.0,49,0
579,84,1,34.0,16.0,65,0
470,84,1,1.0,1.0,32,0
416,84,4,34.0,6.0,46,0
212,84,1,4.0,0.0,61,0
212,84,1,4.0,3.0,57,0
249,1,1,6.0,0.0,46,0
249,1,3,132.0,89.0,52,1
525,84,1,1.0,0.0,68,0
416,96,2,8.0,3.0,32,0
327,84,2,43.0,5.0,50,0
330,84,2,7.0,4.0,45,0
373,84,4,28.0,3.0,64,0
207,84,3,16.0,1.0,43,0
465,0,1,16.0,0.0,29,0
438,96,1,1.0,1.0,57,0
26,84,1,3.0,4.0,52,1
220,84,1,2.0,2.0,59,0
461,84,1,4.0,3.0,63,0
95,84,1,1.0,1.0,61,0
327,84,2,35.0,4.0,57,0
7,84,1,1.0,1.0,69,0
366,84,2,51.0,0.0,39,0
153,0,1,11.0,0.0,28,0
249,0,2,4.0,4.0,88,0
470,84,1,1.0,1.0,41,0
604,84,1,1.0,0.0,47,0
604,84,2,30.0,25.0,62,0
562,84,1,3.0,0.0,52,0
562,84,5,14.0,19.0,73,0
26,84,1,1.0,1.0,48,0
328,84,1,1.0,1.0,26,0
484,100,1,1.0,0.0,67,0
189,30,1,88.0,0.0,33,0
328,84,1,1.0,0.0,42,0
244,84,3,18.0,5.0,40,0
461,84,2,5.0,13.0,47,0
373,84,3,40.0,1.0,60,0
479,97,1,3.0,1.0,49,0
328,84,1,2.0,0.0,56,0
328,84,1,1.0,1.0,46,0
448,84,1,6.0,2.0,52,0
228,84,3,48.0,8.0,82,0
328,84,2,9.0,1.0,54,0
26,84,1,3.0,1.0,55,1
484,84,2,2.0,2.0,34,1
231,84,1,1.0,1.0,66,0
212,84,1,2.0,1.0,58,0
49,84,2,18.0,1.0,49,0
170,84,1,6.0,0.0,37,0
484,84,1,1.0,1.0,54,0
597,84,1,12.0,0.0,45,0
597,84,2,4.0,10.0,46,0
216,84,1,4.0,1.0,53,0
216,0,1,11.0,0.0,27,0
227,84,1,27.0,11.0,54,0
227,84,1,2.0,1.0,63,0
94,97,1,9.0,0.0,39,0
212,84,1,10.0,0.0,53,0
444,18,1,3.0,0.0,40,0
444,97,1,1.0,1.0,42,0
444,13,4,101.0,2.0,50,0
265,84,2,37.0,0.0,50,0
475,97,8,101.0,59.0,54,0
475,84,1,4.0,0.0,50,0
416,1,5,1.0,200.0,54,0
395,0,2,16.0,0.0,44,0
221,84,1,1.0,1.0,31,0
438,46,1,2.0,0.0,81,0
438,0,1,13.0,9.0,78,0
170,84,1,1.0,0.0,70,0
170,84,1,3.0,1.0,80,0
266,97,1,1.0,1.0,53,0
266,97,1,2.0,0.0,72,0
461,84,1,2.0,0.0,62,0
428,97,1,1.0,1.0,35,0
95,84,1,78.0,26.0,62,0
95,42,1,15.0,16.0,43,0
461,84,1,3.0,0.0,49,0
533,84,1,2.0,2.0,58,0
1,84,1,7.0,4.0,50,0
276,94,1,3.0,0.0,36,0
212,61,1,4.0,1.0,62,0
533,84,1,2.0,2.0,53,0
533,84,1,3.0,1.0,51,0
428,97,1,3.0,0.0,32,0
599,72,1,1.0,1.0,51,0
428,61,1,1.0,1.0,72,0
438,84,1,1.0,1.0,51,0
487,84,1,1.0,1.0,40,0
487,0,1,11.0,0.0,23,0
252,97,1,1.0,1.0,47,0
204,84,7,7.0,7.0,52,0
51,84,3,41.0,5.0,60,0
279,84,1,6.0,1.0,63,0
7,84,2,3.0,4.0,51,0
328,94,4,16.0,4.0,32,1
416,0,2,2.0,2.0,68,0
40,84,1,2.0,1.0,52,0
228,84,2,3.0,3.0,67,0
428,97,1,1.0,1.0,57,0
428,21,1,1.0,0.0,73,0
562,97,3,7.0,9.0,38,0
107,97,3,43.0,53.0,74,0
444,30,2,54.0,2.0,57,0
464,84,1,1.0,1.0,51,1
62,30,5,35.0,5.0,59,0
352,30,2,103.0,73.0,66,0
438,0,1,83.0,74.0,70,0
181,97,1,1.0,0.0,57,0
461,84,1,1.0,1.0,42,0
327,84,2,21.0,0.0,64,0
228,84,2,14.0,2.0,64,0
95,42,1,10.0,0.0,51,0
533,84,2,31.0,0.0,50,0
26,84,1,5.0,1.0,46,1
349,84,5,176.0,72.0,53,0
328,94,2,6.0,6.0,38,1
364,49,3,30.0,30.0,31,0
395,84,2,11.0,10.0,35,0
258,84,1,1.0,0.0,72,0
328,84,1,1.0,0.0,33,0
399,0,9,14.0,15.0,50,0
399,97,5,60.0,235.0,72,0
399,30,3,173.0,73.0,53,1
399,84,1,3.0,3.0,55,0
416,0,1,1.0,1.0,55,0
365,84,2,10.0,2.0,58,0
387,84,2,2.0,2.0,62,0
579,84,1,23.0,11.0,72,1
110,90,1,2.0,2.0,69,0
113,85,2,13.0,8.0,47,0
113,84,2,4.0,0.0,69,0
113,32,11,152.0,3.0,56,0
113,97,3,17.0,30.0,39,1
113,97,2,145.0,21.0,37,1
533,49,1,1.0,0.0,52,0
327,84,2,19.0,7.0,56,0
366,84,2,48.0,1.0,71,0
586,30,7,222.0,8.0,49,1
395,30,5,124.0,0.0,31,1
586,30,1,1.0,1.0,57,0
586,97,3,55.0,2.0,75,1
586,97,1,46.0,46.0,45,0
170,84,1,1.0,1.0,63,0
365,97,1,2.0,2.0,44,0
319,21,1,3.0,1.0,56,0
299,84,1,2.0,1.0,72,0
481,36,1,1.0,0.0,48,0
327,84,1,1.0,1.0,43,0
328,84,2,3.0,1.0,28,0
319,84,1,2.0,2.0,56,0
579,94,1,1.0,1.0,47,0
49,97,1,3.0,3.0,42,0
49,97,2,47.0,13.0,93,0
366,84,4,9.0,5.0,47,0
380,97,1,2.0,0.0,49,0
416,84,4,34.0,6.0,46,0
470,84,1,1.0,5.0,48,0
470,84,3,33.0,14.0,51,0
470,84,5,27.0,6.0,46,0
470,84,5,8.0,5.0,53,0
470,84,4,31.0,13.0,48,1
432,84,3,21.0,0.0,48,0
141,84,1,25.0,0.0,43,0
62,1,24,774.0,498.0,56,0
579,0,1,14.0,4.0,65,0
579,0,2,20.0,28.0,66,1
579,84,1,1.0,2.0,72,0
120,84,1,7.0,1.0,55,0
357,21,1,14.0,0.0,49,0
189,84,1,1.0,1.0,57,0
95,97,1,1.0,2.0,48,0
26,84,1,1.0,1.0,48,0
510,84,1,3.0,1.0,39,0
98,1,1,1.0,0.0,42,0
212,84,1,5.0,1.0,33,0
328,84,1,14.0,0.0,45,0
57,97,1,8.0,2.0,44,0
380,84,1,1.0,1.0,33,1
520,84,1,2.0,2.0,41,0
484,1,2,18.0,0.0,48,1
384,84,2,54.0,30.0,50,1
438,55,6,272.0,254.0,39,0
438,97,1,10.0,6.0,63,0
438,84,2,4.0,4.0,63,0
399,30,5,23.0,40.0,70,0
65,32,8,157.0,0.0,48,0
352,97,11,158.0,9.0,78,0
222,97,1,2.0,1.0,75,0
352,30,10,149.0,62.0,75,1
148,84,1,5.0,0.0,52,1
513,84,3,107.0,57.0,36,1
141,97,1,25.0,3.0,83,0
399,84,1,1.0,1.0,70,0
604,84,2,1313.0,1318.0,34,0
399,97,3,111.0,224.0,63,0
222,1,3,126.0,10.0,36,1
217,32,9,351.0,1.0,38,1
579,84,1,34.0,16.0,65,1
365,84,1,1.0,1.0,49,0
252,97,2,20.0,2.0,47,0
470,84,1,1.0,1.0,32,0
186,97,1,51.0,36.0,60,0
212,84,1,4.0,0.0,61,0
212,84,1,4.0,3.0,57,0
414,100,10,707.0,0.0,49,0
414,0,9,222.0,0.0,53,0
249,1,3,132.0,89.0,52,1
249,1,1,6.0,0.0,46,0
525,84,1,1.0,0.0,68,0
416,96,2,8.0,3.0,32,1
327,84,2,43.0,5.0,50,0
330,84,2,7.0,4.0,45,0
373,84,4,28.0,3.0,64,0
50,0,1,15.0,0.0,33,0
207,84,3,16.0,1.0,43,0
465,0,1,16.0,0.0,29,0
113,97,2,21.0,4.0,74,0
352,0,5,209.0,159.0,73,0
95,97,1,1.0,1.0,43,0
95,52,1,13.0,0.0,47,0
95,97,7,165.0,27.0,49,1
438,96,1,1.0,1.0,57,0
26,84,1,3.0,4.0,52,1
17,84,1,5.0,7.0,67,1
113,84,4,65.0,1.0,46,0
113,84,1,5.0,0.0,59,0
416,84,1,4.0,5.0,52,0
113,0,2,30.0,14.0,55,1
220,84,1,2.0,2.0,59,0
246,97,1,1.0,1.0,67,0
246,97,1,4.0,4.0,53,0
461,84,1,4.0,3.0,63,0
95,84,1,1.0,1.0,61,0
327,84,2,35.0,4.0,57,0
387,0,3,20.0,22.0,65,0
579,0,3,123.0,36.0,58,1
579,0,1,3.0,4.0,47,0
579,84,1,14.0,2.0,68,0
579,0,3,30.0,39.0,42,0
579,0,2,326.0,0.0,38,0
7,84,1,1.0,1.0,69,0
366,84,2,51.0,0.0,39,0
344,105,0,0.0,0.0,65,0
479,97,16,70.0,145.0,46,1
384,97,2,16.0,1.0,70,1
473,0,1,2.0,12.0,66,0
473,97,1,2.0,8.0,68,0
473,30,1,9.0,0.0,42,0
473,84,1,3.0,2.0,66,0
473,59,6,184.0,0.0,63,1
473,92,4,62.0,37.0,76,0
473,0,12,339.0,22.0,66,1
473,30,1,5.0,0.0,74,0
473,97,2,23.0,29.0,101,1
473,97,10,280.0,21.0,66,1
473,84,1,1.0,0.0,66,0
473,30,13,548.0,67.0,71,1
473,97,5,81.0,15.0,41,1
212,84,1,11.0,1.0,52,0
51,84,2,44.0,1.0,47,0
579,84,2,46.0,21.0,69,0
295,84,3,56.0,19.0,62,0
153,0,1,11.0,0.0,28,0
249,0,2,4.0,4.0,88,0
470,84,1,1.0,1.0,41,0
329,84,1,1.0,1.0,58,0
604,84,1,1.0,0.0,47,0
604,84,2,30.0,25.0,62,1
356,84,2,4.0,0.0,51,0
347,84,1,4.0,1.0,66,0
329,97,1,10.0,12.0,55,0
120,84,1,3.0,2.0,52,0
319,84,1,1.0,1.0,54,0
26,84,1,1.0,1.0,46,0
241,84,14,62.0,58.0,34,0
328,84,1,2.0,1.0,38,0
328,84,1,2.0,1.0,37,0
328,84,3,27.0,1.0,36,0
373,84,1,9.0,7.0,54,0
330,84,2,11.0,11.0,79,1
327,84,2,21.0,0.0,55,1
461,84,1,1.0,1.0,69,0
217,84,2,13.0,0.0,52,0
144,84,1,1.0,1.0,53,0
95,84,1,13.0,7.0,67,0
311,84,1,2.0,0.0,49,0
51,84,3,28.0,1.0,46,0
438,84,3,2.0,61.0,72,0
157,0,1,64.0,63.0,52,0
319,27,2,86.0,0.0,35,0
319,0,1,282.0,6.0,32,0
319,84,1,25.0,13.0,53,0
107,97,3,38.0,15.0,66,0
107,97,3,38.0,15.0,66,1
107,84,2,2.0,2.0,73,0
107,84,2,2.0,2.0,73,0
107,21,2,2.0,1.0,71,0
356,84,2,4.0,0.0,51,0
461,84,4,46.0,8.0,41,1
327,84,2,5.0,2.0,62,0
212,84,1,11.0,1.0,52,0
51,84,2,44.0,1.0,47,0
347,84,1,4.0,1.0,66,0
107,21,2,2.0,1.0,71,0
579,84,2,2.0,1.0,61,0
579,84,1,1.0,0.0,48,0
579,84,1,12.0,1.0,68,0
579,84,1,8.0,1.0,62,0
461,84,4,46.0,8.0,41,1
327,84,2,5.0,2.0,62,0
203,84,1,3.0,3.0,40,0
475,84,1,8.0,1.0,35,0
535,84,1,13.0,6.0,53,0
356,84,2,4.0,0.0,51,0
170,96,2,3.0,6.0,69,0
170,84,2,3.0,1.0,30,0
87,84,1,11.0,0.0,61,0
291,76,1,5.0,0.0,32,0
328,84,1,1.0,1.0,42,0
145,0,1,11.0,0.0,35,0
525,97,1,4.0,0.0,52,0
328,84,1,2.0,1.0,37,0
328,90,2,10.0,1.0,36,0
113,84,1,1.0,1.0,61,0
491,96,1,1.0,1.0,62,0
535,84,1,1.0,1.0,62,0
51,84,2,44.0,1.0,47,0
319,21,1,3.0,1.0,56,0
579,84,2,49.0,22.0,69,0
533,0,1,2.0,2.0,73,0
26,21,1,1.0,0.0,48,0
328,84,1,1.0,1.0,41,0
212,84,2,31.0,1.0,45,0
299,84,1,2.0,1.0,72,0
212,84,1,5.0,1.0,54,0
329,97,1,10.0,11.0,55,0
328,84,1,4.0,4.0,35,0
328,84,1,2.0,2.0,46,0
291,0,1,100.0,59.0,35,0
291,103,1,1.0,1.0,44,0
461,84,1,11.0,7.0,31,0
258,84,1,2.0,1.0,48,0
258,0,1,11.0,0.0,32,0
481,36,1,1.0,0.0,48,0
327,84,1,1.0,1.0,43,0
319,84,1,2.0,2.0,56,0
170,84,1,1.0,1.0,75,0
475,84,1,7.0,1.0,72,0
579,84,2,10.0,7.0,38,0
604,96,2,2.0,2.0,67,0
319,84,1,1.0,1.0,54,0
120,84,1,3.0,2.0,52,0
470,94,1,68.0,44.0,21,0
17,84,2,8.0,1.0,61,0
328,84,1,1.0,0.0,47,0
95,42,2,16.0,16.0,47,0
535,84,1,77.0,25.0,62,0
328,84,1,1.0,1.0,52,0
579,84,2,5.0,1.0,56,1
491,84,1,1.0,1.0,69,0
319,27,2,80.0,0.0,35,0
327,84,2,11.0,6.0,55,0
328,84,1,2.0,1.0,38,0
328,84,3,27.0,1.0,36,1
328,84,1,1.0,1.0,43,0
328,84,1,2.0,1.0,37,0
353,84,1,1.0,1.0,40,0
327,84,2,37.0,4.0,51,0
373,84,1,9.0,7.0,54,0
327,84,1,1.0,1.0,49,0
328,84,2,2.0,6.0,42,0
330,84,2,11.0,11.0,79,1
461,84,1,1.0,1.0,69,0
591,76,1,2.0,0.0,46,0
591,84,1,5.0,7.0,42,0
328,84,1,2.0,1.0,26,0
558,0,1,4.0,2.0,52,0
203,84,1,3.0,3.0,40,0
40,97,2,3.0,3.0,32,0
399,84,1,2.0,0.0,58,0
328,84,1,2.0,2.0,29,0
475,84,1,8.0,1.0,35,0
531,36,1,1.0,0.0,36,0
535,84,1,13.0,6.0,53,0
87,84,1,11.0,0.0,61,1
328,84,1,1.0,1.0,42,0
15,84,1,1.0,4.0,72,0
291,76,1,5.0,0.0,32,0
344,105,0,0.0,0.0,42,0
579,84,1,6.0,0.0,69,0
579,84,0,0.0,0.0,70,0
579,0,1,0.0,0.0,31,0
579,0,1,0.0,0.0,45,0
579,0,0,0.0,0.0,73,0
579,0,1,0.0,0.0,31,0
579,0,1,0.0,0.0,69,0
579,0,0,0.0,0.0,69,0
579,0,1,0.0,0.0,31,0
579,0,1,0.0,0.0,65,0
579,0,0,0.0,0.0,64,0
579,0,2,0.0,0.0,48,0
579,0,2,0.0,0.0,57,0
579,0,0,0.0,0.0,56,0
579,0,1,0.0,0.0,31,0
579,0,1,0.0,0.0,52,0
579,0,0,0.0,0.0,54,0
579,0,3,0.0,0.0,57,0
579,0,3,0.0,0.0,45,0
579,0,0,0.0,0.0,52,0
579,0,1,0.0,0.0,31,0
579,0,1,0.0,0.0,48,0
579,0,0,0.0,0.0,62,0
579,0,2,0.0,0.0,48,0
